Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Rate_X,Rate_Y,Rate_Z,Mag_X,Mag_Y,Mag_Z,Latitude,Longitude,Altitude,Speed,Date,Time
111,3784,512,16012,-818,817,603,0,0,0,-1.000000,-1.000000,-1.00,-1.00,-1/-1/-1,-1:-1:-1.-1
239,4452,-464,17072,-496,1360,-50,-1707,-270,-643,-1.000000,-1.000000,-1.00,-1.00,-1/-1/-1,-1:-1:-1.-1
371,3552,540,15760,152,-461,-634,-1702,-277,-652,-1.000000,-1.000000,-1.00,-1.00,-1/-1/-1,-1:-1:-1.-1
498,4176,-128,16368,-801,979,53,-1702,-262,-652,-1.000000,-1.000000,-1.00,-1.00,-1/-1/-1,-1:-1:-1.-1
629,3812,-1112,15960,402,572,-1279,-1693,-305,-697,-1.000000,-1.000000,-1.00,-1.00,-1/-1/-1,-1:-1:-1.-1
756,4196,-1700,14996,-1182,1580,1198,-1668,-297,-676,-1.000000,-1.000000,-1.00,-1.00,-1/-1/-1,-1:-1:-1.-1
883,2600,-392,15132,177,464,299,-1663,-260,-685,-1.000000,-1.000000,-1.00,-1.00,-1/-1/-1,-1:-1:-1.-1
1011,4028,-644,15608,418,-1149,993,-1646,-260,-685,-1.000000,-1.000000,-1.00,-1.00,-1/-1/-1,-1:-1:-1.-1
1142,3528,-1196,15224,-1400,-761,464,-1638,-235,-678,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
1275,3644,-1408,16380,-1269,-170,-126,-1622,-270,-692,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
1401,3284,-1080,15704,45,1141,-117,-1617,-290,-702,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
1528,3072,-2028,17108,-346,-1913,18,-1617,-277,-708,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
1655,4760,-1388,16880,3623,-4283,719,-1617,-182,-681,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
1782,5692,708,14596,6569,-10482,-3646,-1725,-17,-566,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
1918,9916,2400,10468,6920,-29098,-4223,-1862,322,-280,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
2046,12568,4416,8008,552,-18199,-2821,-1931,587,98,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
2173,16464,3972,2396,-1697,-10561,-4418,-1955,745,376,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
2299,16668,4276,1176,-2034,-9090,-644,-1960,777,537,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
2426,15668,4368,824,-866,-3985,2305,-1952,785,678,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
2558,15640,4816,-1504,-604,-4893,-508,-1972,760,960,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
2689,15220,4284,-568,-6930,18964,2259,-1950,765,748,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
2816,15444,5412,5808,1897,13120,1661,-1931,710,470,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
2943,16708,4388,9400,207,15643,6044,-1913,620,251,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
3071,10084,1332,15064,893,8269,2621,-1816,512,-10,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
3204,11684,-220,10740,-956,3650,1126,-1750,522,-45,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
3330,11492,-324,11660,991,3438,2778,-1710,515,-73,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
3461,8920,668,12420,4775,19815,1153,-1788,407,-108,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
3588,7112,-16,14128,2237,5473,1421,-1867,165,-235,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
3715,5148,1188,15700,18,-2203,242,-1943,122,-235,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
3847,4704,3188,15904,5733,3308,1485,-2031,110,-200,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
3974,-156,5296,14212,-14605,18619,17136,-2125,-47,-218,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
4102,-2980,-796,16912,-472,-2468,-6117,-1931,-465,-518,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
4233,-1972,-184,15828,-397,-8611,-3418,-1872,-460,-601,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
4359,-1448,-2780,15804,-9553,-2889,-5691,-1700,-477,-695,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
4492,-60,-5064,14100,-7666,-5390,-6109,-1460,-492,-861,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
4619,2596,-3772,15156,-2797,794,-9182,-1252,-465,-952,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
4746,-3048,-4372,19284,7503,-10061,-667,-1320,-937,-960,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
4873,1208,-5464,17420,-247,-989,-27,-1406,-865,-946,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
5005,120,-2536,12868,-8568,-6284,3343,-1191,-747,-960,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
5138,2384,-4880,15152,-2400,-2051,4889,-982,-492,-1002,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
5266,7820,-10628,11536,60,8141,-1618,-835,-615,-1018,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
5393,820,-13240,18768,3612,-3318,2411,-735,-965,-1040,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
5519,-680,-7760,9460,7915,9275,-371,-791,-1007,-1048,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
5646,-1816,-5716,15628,-618,-498,2256,-933,-1200,-1037,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
5782,-4712,-7568,12112,3359,894,-152,-918,-1195,-1053,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
5909,-1440,-6320,15896,-3044,1137,-468,-947,-1190,-1040,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
6037,-2160,-7028,16024,3552,681,-3623,-936,-1225,-1027,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
6164,-220,-5236,16104,-3254,-1331,-3734,-860,-1205,-1030,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
6290,-900,-8304,12108,-6948,-69,-3336,-671,-1195,-1023,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
6422,-544,-8700,12536,-453,-246,-891,-592,-1185,-990,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
6553,-1292,-10228,11428,2578,-5641,-382,-587,-1062,-1032,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
6680,-2620,-7392,17224,4118,339,202,-735,-1167,-1042,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
6807,-2420,-6296,14224,4445,-202,6854,-867,-1180,-1058,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
6934,-728,-8316,12496,3153,-3327,6475,-970,-1207,-1053,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
7067,-1740,-5540,15388,433,-3117,333,-1067,-1160,-1077,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
7194,-3828,-6116,17172,162,-828,-746,-1063,-1185,-1075,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
7324,-1016,-6080,15196,218,154,-184,-1082,-1167,-1088,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
7451,-3508,-3444,17380,12934,-17091,-6647,-1210,-1255,-1045,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
7578,64,-2748,16792,884,-77,3407,-1291,-1202,-1040,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
7710,-1312,-2432,13708,1570,-1784,1397,-1337,-1127,-1058,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
7837,-220,-2024,16008,1282,-3361,117,-1352,-1067,-1056,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
7964,936,-1900,15492,2519,-5266,-323,-1388,-990,-1053,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
8096,2112,-924,16364,2705,1372,-416,-1408,-925,-1040,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
8223,1120,-272,16212,-178,130,-177,-1465,-1020,-1008,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
8355,1536,-636,16084,-12,319,377,-1445,-1025,-1016,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
8482,1072,-180,16280,43,117,133,-1447,-1040,-990,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
8609,944,-444,15940,49,222,158,-1433,-1030,-995,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
8736,1040,-436,16356,117,24,47,-1431,-1030,-997,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
8867,492,-656,16316,68,522,198,-1465,-1040,-1018,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
9000,604,-72,16228,-104,-18,61,-1431,-1050,-997,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
9127,772,-200,16244,-226,414,242,-1436,-1042,-1008,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
9255,1268,-544,15460,92,310,259,-1438,-1052,-1005,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
9381,804,-404,16448,4,-134,175,-1445,-1050,-997,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
9508,856,-252,16224,20,33,202,-1452,-1042,-1002,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
9644,244,44,17156,-82,132,175,-1445,-1045,-1005,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
9771,1916,-1216,16352,513,29,1846,-1445,-1045,-997,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
9898,852,-196,16000,3,170,56,-1436,-1065,-1005,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
10026,564,-224,16360,84,220,-177,-1428,-1057,-1016,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
10153,604,-244,16336,133,257,-100,-1421,-1070,-1005,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
10285,1004,-492,15888,158,-127,172,-1421,-1077,-1002,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
10416,196,-1260,15148,-322,1046,-178,-1436,-1085,-997,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
10543,740,-356,16140,111,-146,179,-1433,-1085,-997,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
10670,444,-236,16324,106,-33,189,-1431,-1087,-995,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
10797,-84,-268,17152,-75,461,150,-1428,-1087,-992,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
10930,752,-296,16360,62,25,178,-1426,-1077,-986,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
11062,772,-748,16584,165,-344,179,-1431,-1085,-990,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
11189,-672,256,17104,-296,299,939,-1416,-1090,-1000,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
11315,548,-264,16324,20,69,407,-1431,-1072,-1000,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
11442,756,-456,17144,305,455,1022,-1436,-1082,-995,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
11574,596,-656,16292,-97,187,496,-1441,-1077,-1000,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
11701,700,-340,16332,-172,24,406,-1455,-1075,-983,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
11832,1056,-432,16220,-12,-105,350,-1457,-1070,-1000,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
11959,480,336,16132,361,292,736,-1450,-1060,-986,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
12087,820,-748,15524,90,156,334,-1467,-1062,-997,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
12220,-268,-512,17968,58,-813,169,-1482,-1060,-997,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
12346,644,-484,16116,-36,-94,41,-1465,-1052,-997,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
12473,652,-412,15968,7,124,140,-1467,-1060,-1011,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
12604,-320,-396,16252,237,-1164,31,-1462,-1050,-1016,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
12731,412,-180,16468,98,-31,-50,-1450,-1070,-1000,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
12863,708,-332,16332,68,44,7,-1462,-1062,-1011,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
12990,296,-504,16648,11,1,-9,-1475,-1075,-1027,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
13118,680,-508,16284,111,15,149,-1477,-1075,-1002,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
13245,536,-216,17400,184,-310,162,-1492,-1082,-1023,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
13375,972,-676,15952,105,101,341,-1487,-1087,-1008,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
13502,912,-424,15964,187,-151,302,-1462,-1090,-1016,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
13623,664,-368,16288,100,198,526,-1480,-1097,-1011,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
13750,1280,-508,16080,201,118,175,-1475,-1097,-1002,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
13877,972,-524,16140,85,-5,160,-1465,-1095,-1000,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
14005,680,-684,16424,133,114,109,-1472,-1090,-1005,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
14136,700,-408,16584,32,-15,170,-1465,-1077,-1002,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
14269,796,-376,16364,73,0,151,-1455,-1077,-1011,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
14395,968,-132,16308,71,65,107,-1450,-1070,-983,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
14522,656,-200,16232,33,45,107,-1457,-1097,-1023,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
14649,644,-488,16144,53,81,163,-1460,-1082,-1021,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
14776,736,-308,16364,58,53,176,-1450,-1087,-1013,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
14912,748,-260,16256,73,41,150,-1447,-1085,-1000,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
15040,736,-384,16164,95,27,170,-1450,-1070,-1008,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
15167,752,-296,16148,60,67,145,-1447,-1087,-1011,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
15293,688,-488,16196,54,163,163,-1423,-1087,-1005,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
15420,740,-248,16232,-20,149,161,-1428,-1072,-995,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
15552,664,-312,16056,68,71,186,-1408,-1080,-995,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
15683,656,-320,16204,33,-71,179,-1423,-1080,-995,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
15810,736,-208,16112,72,-39,173,-1411,-1085,-995,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
15937,484,-284,16324,37,-41,146,-1413,-1085,-983,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
16065,696,-332,16236,106,-7,178,-1413,-1082,-995,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
16198,676,-204,16176,79,50,152,-1413,-1077,-1000,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
16324,808,-260,16140,46,62,178,-1416,-1080,-1008,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
16455,816,-340,16268,5,246,100,-1421,-1075,-1002,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
16582,636,-248,16092,63,349,676,-1411,-1062,-983,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
16709,464,-472,16208,-550,2820,6075,-1428,-1102,-992,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
16841,276,-536,14556,1024,-488,373,-1475,-1075,-938,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
16968,-24,-392,16212,628,-2564,177,-1502,-1030,-965,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
17096,644,-288,16392,-232,1368,184,-1506,-1020,-955,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
17227,144,24,16812,88,-86,194,-1506,-1015,-965,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
17353,620,-248,16352,41,-104,129,-1513,-1007,-946,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
17485,824,-260,16180,74,82,145,-1521,-997,-981,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
17612,812,444,16256,35,-243,97,-1513,-1005,-967,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
17739,944,-564,15736,34,77,112,-1516,-997,-960,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
17866,924,176,14572,4,163,96,-1506,-1007,-976,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
17998,1000,-432,16280,132,-110,203,-1492,-995,-955,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
18125,-152,-484,15832,114,-78,62,-1500,-1002,-965,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
18258,336,-696,16796,219,-558,88,-1497,-997,-965,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
18384,2084,-1768,13092,770,120,-452,-1511,-980,-960,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
18511,1496,1784,13196,256,1040,170,-1502,-997,-957,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
18638,-440,-240,16432,177,311,376,-1502,-1002,-943,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
18769,-384,-2228,16316,236,-167,49,-1497,-1007,-971,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
18901,608,-68,15888,73,247,130,-1492,-1005,-965,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
19029,80,-428,16704,130,-405,201,-1490,-1007,-965,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
19156,480,-252,15724,75,101,296,-1487,-1007,-960,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
19282,860,-40,15580,36,460,-42,-1495,-1007,-957,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
19409,636,-152,16540,286,-1204,175,-1490,-1022,-943,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
19545,-628,-3228,18200,350,-738,512,-1492,-1020,-957,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
19672,128,-380,16172,-5,271,200,-1495,-1002,-955,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
19799,504,-232,16272,24,419,110,-1490,-1002,-952,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
19926,2008,1568,14112,-32,-165,1177,-1502,-987,-955,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
20054,1144,-324,15852,57,-69,180,-1497,-990,-960,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
20187,-384,504,17620,-847,4737,1133,-1505,-1017,-946,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
20317,192,20,16364,859,-3935,62,-1495,-1047,-957,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
20444,-316,-484,17220,-164,1775,-360,-1490,-1027,-955,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
20571,-128,-372,16184,-388,2343,302,-1480,-1077,-955,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
20698,1400,12,16364,615,-3070,432,-1470,-1027,-943,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
20830,1396,-348,15704,28,322,179,-1462,-1015,-946,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
20957,280,-160,16364,19,198,171,-1487,-1017,-957,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
21089,3196,1044,19900,-686,4969,766,-1475,-1032,-962,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
21216,288,608,14904,4249,-4130,-4862,-1485,-1027,-965,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
21342,2096,1516,19552,-1438,3408,-2447,-1477,-1032,-976,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
21475,716,2092,18420,-1567,3272,5032,-1403,-1085,-885,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
21602,956,-4264,19020,6722,4646,-637,-1442,-752,-802,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
21733,1600,2512,12396,9440,10142,391,-1506,-462,-631,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
21860,-76,-12,17668,-6699,1178,263,-1710,-947,-446,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
21987,-1824,1356,14284,1976,4304,6837,-1513,-575,-563,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
22121,-128,3256,14456,3879,-4504,3982,-1625,-487,-443,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
22249,368,-156,16156,-4399,7157,1434,-1492,-445,-481,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
22375,280,-564,15852,1844,-6162,3570,-1465,-372,-443,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
22506,2116,-1048,16828,-2626,2076,-3359,-1480,-340,-451,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
22633,1172,-3496,17336,-3241,-2095,-7348,-1355,-412,-483,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
22765,16,-372,16584,2968,116,-6008,-1360,-480,-497,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
22892,1824,-4324,14984,1044,372,-1216,-1342,-462,-476,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
23020,412,-2412,17236,907,2083,-267,-1388,-537,-472,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
23147,728,-636,15624,461,433,-802,-1403,-472,-457,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
23277,340,1216,16596,1415,-2821,-1028,-1388,-537,-467,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
23409,1012,-2480,15744,-1024,5300,-3162,-1350,-535,-453,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
23536,1512,80,15208,323,2796,1054,-1401,-522,-457,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
23663,284,-736,14396,17,103,2856,-1426,-555,-457,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
23790,-112,-1712,16104,737,1394,-300,-1436,-545,-443,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
23917,808,-2452,16800,-2802,2721,-5752,-1388,-655,-495,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
24054,1624,-812,16660,2281,254,-2206,-1377,-792,-505,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
24181,-2896,604,18512,7372,734,-1801,-1460,-862,-457,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
24307,680,2624,15444,7743,2591,-1339,-1553,-850,-413,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
24434,600,3692,15520,860,1071,-6537,-1653,-952,-293,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
24561,-848,3584,15456,-3103,-1490,-5829,-1561,-1052,-350,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
24693,-1748,2280,16108,-3178,-2858,-5899,-1413,-1092,-443,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
24824,368,1676,15388,771,-1472,-3441,-1327,-1112,-476,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
24951,1012,2944,15928,692,-704,-689,-1303,-1112,-465,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
25079,60,2196,17428,156,559,927,-1335,-1100,-462,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
25207,624,1908,15660,-55,-295,5216,-1388,-1040,-470,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
25339,968,1932,17192,-2595,-452,861,-1383,-975,-472,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
25466,904,2304,17628,-792,-2153,2580,-1372,-940,-486,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
25597,1548,3552,16788,485,-2695,3166,-1423,-842,-500,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
25724,1752,3880,14552,436,-1718,6174,-1477,-717,-457,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
25851,3456,3260,14000,-5799,-5244,8536,-1470,-565,-425,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
25984,4240,-3268,13408,-10178,-8569,7412,-1240,-225,-432,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
26112,4436,-5880,13076,-2966,-3297,7491,-1070,-72,-406,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
26240,3040,-7900,11152,-9487,-8379,7070,-855,12,-376,-1.000000,-1.000000,-1.00,-1.00,0/0/2000,1:0:0.0
